Country,Cowcode,Year,Independent Country?,Group Name,Group Proportion,Group Estimate,Outlier,Anchor
Nepal,790,1948,1,other,,0,0,0
Nepal,790,1948,1,buddhist,,5.957397,0,0
Nepal,790,1948,1,muslim,,1.595452,0,0
Nepal,790,1948,1,hindu,,92.44715,0,0
Nepal,790,1949,1,other,,0,0,0
Nepal,790,1949,1,muslim,,1.624534,0,0
Nepal,790,1949,1,buddhist,,5.998672,0,0
Nepal,790,1949,1,hindu,,92.37679,0,0
Nepal,790,1950,1,other,,0,0,0
Nepal,790,1950,1,hindu,,92.30556,0,0
Nepal,790,1950,1,buddhist,,6.04028,0,0
Nepal,790,1950,1,muslim,,1.654155,0,0
Nepal,790,1951,1,muslim,,1.684158,0,0
Nepal,790,1951,1,other,,0.0099106,0,0
Nepal,790,1951,1,hindu,,92.22431,0,0
Nepal,790,1951,1,buddhist,,6.081622,0,0
Nepal,790,1952,1,buddhist,,6.120549,0,0
Nepal,790,1952,1,hindu,,92.10082,0,0
Nepal,790,1952,1,other,,0.064682,0,0
Nepal,790,1952,1,muslim,,1.713945,0,0
Nepal,790,1953,1,hindu,,91.97555,0,0
Nepal,790,1953,1,muslim,,1.74425,0,0
Nepal,790,1953,1,buddhist,,6.159707,0,0
Nepal,790,1953,1,other,,0.1204987,0,0
Nepal,790,1954,1,hindu,,91.84846,0,0
Nepal,790,1954,1,other,,0.1773529,0,0
Nepal,790,1954,1,buddhist,,6.1991,0,0
Nepal,790,1954,1,muslim,,1.775081,0,0
Nepal,790,1955,1,muslim,,1.806446,0,0
Nepal,790,1955,1,buddhist,,6.238727,0,0
Nepal,790,1955,1,hindu,,91.71954,0,0
Nepal,790,1955,1,other,,0.2352829,0,0
Nepal,790,1956,1,other,,0.294281,0,0
Nepal,790,1956,1,muslim,,1.838356,0,0
Nepal,790,1956,1,buddhist,,6.278591,0,0
Nepal,790,1956,1,hindu,,91.58878,0,0
Nepal,790,1957,1,muslim,,1.870818,0,0
Nepal,790,1957,1,other,,0.3543472,0,0
Nepal,790,1957,1,hindu,,91.45614,0,0
Nepal,790,1957,1,buddhist,,6.318694,0,0
Nepal,790,1958,1,other,,0.4155197,0,0
Nepal,790,1958,1,buddhist,,6.359035,0,0
Nepal,790,1958,1,hindu,,91.3216,0,0
Nepal,790,1958,1,muslim,,1.903843,0,0
Nepal,790,1959,1,other,,0.4777985,0,0
Nepal,790,1959,1,buddhist,,6.399615,0,0
Nepal,790,1959,1,hindu,,91.18515,0,0
Nepal,790,1959,1,muslim,,1.937439,0,0
Nepal,790,1960,1,other,,0.5411835,0,0
Nepal,790,1960,1,buddhist,,6.440436,0,0
Nepal,790,1960,1,muslim,,1.971616,0,0
Nepal,790,1960,1,hindu,,91.04677,0,0
Nepal,790,1961,1,hindu,,90.90643,0,0
Nepal,790,1961,1,other,,0.60569,0,0
Nepal,790,1961,1,muslim,,2.006384,0,0
Nepal,790,1961,1,buddhist,,6.4815,0,0
Nepal,790,1962,1,other,,0.6713333,0,0
Nepal,790,1962,1,buddhist,,6.522809,0,0
Nepal,790,1962,1,muslim,,2.041751,0,0
Nepal,790,1962,1,hindu,,90.76411,0,0
Nepal,790,1963,1,other,,0.738121,0,0
Nepal,790,1963,1,buddhist,,6.564361,0,0
Nepal,790,1963,1,muslim,,2.077729,0,0
Nepal,790,1963,1,hindu,,90.61979,0,0
Nepal,790,1964,1,muslim,2,2.114328,0,0
Nepal,790,1964,1,hindu,85,90.47346,0,0
Nepal,790,1964,1,other,,0.8060532,0,0
Nepal,790,1964,1,buddhist,8,6.606159,0,0
Nepal,790,1965,1,other,,0.8751526,0,0
Nepal,790,1965,1,buddhist,,6.648204,0,0
Nepal,790,1965,1,hindu,,90.32509,0,0
Nepal,790,1965,1,muslim,,2.151557,0,0
Nepal,790,1966,1,hindu,,90.17465,0,0
Nepal,790,1966,1,other,,0.9454269,0,0
Nepal,790,1966,1,buddhist,,6.690498,0,0
Nepal,790,1966,1,muslim,,2.189426,0,0
Nepal,790,1967,1,other,,1.016869,0,0
Nepal,790,1967,1,buddhist,,6.733043,0,0
Nepal,790,1967,1,muslim,,2.227947,0,0
Nepal,790,1967,1,hindu,,90.02214,0,0
Nepal,790,1968,1,hindu,,89.86753,0,0
Nepal,790,1968,1,buddhist,,6.775837,0,0
Nepal,790,1968,1,other,,1.0895,0,0
Nepal,790,1968,1,muslim,,2.267131,0,0
Nepal,790,1969,1,buddhist,,6.818883,0,0
Nepal,790,1969,1,other,,1.163338,0,0
Nepal,790,1969,1,hindu,,89.71079,0,0
Nepal,790,1969,1,muslim,,2.306986,0,0
Nepal,790,1970,1,muslim,,2.347526,0,0
Nepal,790,1970,1,buddhist,9,6.862183,0,0
Nepal,790,1970,1,other,,1.23838,0,0
Nepal,790,1970,1,hindu,90,89.55191,0,0
Nepal,790,1971,1,other,,1.314629,0,0
Nepal,790,1971,1,buddhist,7.5,6.905737,0,0
Nepal,790,1971,1,muslim,,2.388761,0,0
Nepal,790,1971,1,hindu,89.4,89.39087,0,0
Nepal,790,1972,1,muslim,,2.430702,0,0
Nepal,790,1972,1,other,,1.392105,0,0
Nepal,790,1972,1,hindu,,89.22765,0,0
Nepal,790,1972,1,buddhist,,6.949549,0,0
Nepal,790,1973,1,other,,1.470802,0,0
Nepal,790,1973,1,buddhist,,6.993617,0,0
Nepal,790,1973,1,hindu,,89.06222,0,0
Nepal,790,1973,1,muslim,,2.473361,0,0
Nepal,790,1974,1,hindu,,88.89456,0,0
Nepal,790,1974,1,buddhist,,7.037942,0,0
Nepal,790,1974,1,other,,1.550751,0,0
Nepal,790,1974,1,muslim,,2.516749,0,0
Nepal,790,1975,1,muslim,,2.560879,0,0
Nepal,790,1975,1,other,,1.631935,0,0
Nepal,790,1975,1,hindu,,88.72466,0,0
Nepal,790,1975,1,buddhist,,7.082527,0,0
Nepal,790,1976,1,hindu,,88.5525,0,0
Nepal,790,1976,1,other,,1.714371,0,0
Nepal,790,1976,1,muslim,,2.605761,0,0
Nepal,790,1976,1,buddhist,,7.127373,0,0
Nepal,790,1977,1,buddhist,,7.172482,0,0
Nepal,790,1977,1,hindu,,88.37805,0,0
Nepal,790,1977,1,muslim,,2.651408,0,0
Nepal,790,1977,1,other,,1.798058,0,0
Nepal,790,1978,1,hindu,90,88.2013,0,0
Nepal,790,1978,1,buddhist,9,7.217854,0,0
Nepal,790,1978,1,muslim,,2.697834,0,0
Nepal,790,1978,1,other,,1.883011,0,0
Nepal,790,1979,1,hindu,,88.02222,0,0
Nepal,790,1979,1,muslim,,2.745049,0,0
Nepal,790,1979,1,buddhist,,7.263489,0,0
Nepal,790,1979,1,other,,1.969238,0,0
Nepal,790,1980,1,other,,2.056732,0,0
Nepal,790,1980,1,hindu,89.6,87.84081,0,0
Nepal,790,1980,1,buddhist,6.1,7.309391,0,0
Nepal,790,1980,1,muslim,3,2.793066,0,0
Nepal,790,1981,1,hindu,89.5,87.65703,0,0
Nepal,790,1981,1,hindu,90,87.65703,0,0
Nepal,790,1981,1,other,,2.145515,0,0
Nepal,790,1981,1,muslim,3,2.841899,0,0
Nepal,790,1981,1,muslim,2.7,2.841899,0,0
Nepal,790,1981,1,buddhist,5.3,7.355559,0,0
Nepal,790,1981,1,buddhist,5,7.355559,0,0
Nepal,790,1981,1,other,,2.145515,0,0
Nepal,790,1982,1,muslim,,2.891561,0,0
Nepal,790,1982,1,other,,2.23558,0,0
Nepal,790,1982,1,hindu,88,87.47086,0,0
Nepal,790,1982,1,buddhist,,7.401998,0,0
Nepal,790,1983,1,hindu,,87.2823,0,0
Nepal,790,1983,1,other,,2.326927,0,0
Nepal,790,1983,1,buddhist,7,7.448704,0,0
Nepal,790,1983,1,muslim,,2.942064,0,0
Nepal,790,1984,1,hindu,,87.09132,0,0
Nepal,790,1984,1,buddhist,,7.495682,0,0
Nepal,790,1984,1,muslim,,2.993421,0,0
Nepal,790,1984,1,other,,2.419579,0,0
Nepal,790,1985,1,buddhist,,7.542931,0,0
Nepal,790,1985,1,other,,2.513519,0,0
Nepal,790,1985,1,hindu,,86.8979,0,0
Nepal,790,1985,1,muslim,,3.045648,0,0
Nepal,790,1986,1,hindu,,86.70203,0,0
Nepal,790,1986,1,buddhist,,7.590454,0,0
Nepal,790,1986,1,other,,2.608765,0,0
Nepal,790,1986,1,muslim,,3.098756,0,0
Nepal,790,1987,1,buddhist,,7.638253,0,0
Nepal,790,1987,1,hindu,,86.50368,0,0
Nepal,790,1987,1,other,,2.705307,0,0
Nepal,790,1987,1,muslim,,3.152761,0,0
Nepal,790,1988,1,other,,2.803154,0,0
Nepal,790,1988,1,muslim,,3.207675,0,0
Nepal,790,1988,1,buddhist,,7.686327,0,0
Nepal,790,1988,1,hindu,,86.30284,0,0
Nepal,790,1989,1,buddhist,,7.734678,0,0
Nepal,790,1989,1,muslim,,3.263513,0,0
Nepal,790,1989,1,other,,2.902321,0,0
Nepal,790,1989,1,hindu,,86.09949,0,0
Nepal,790,1990,1,muslim,,3.320291,0,0
Nepal,790,1990,1,buddhist,,7.783307,0,0
Nepal,790,1990,1,hindu,,85.89362,0,0
Nepal,790,1990,1,other,,3.002785,0,0
Nepal,790,1991,1,other,,3.104561,0,0
Nepal,790,1991,1,buddhist,7.8,7.832216,0,0
Nepal,790,1991,1,muslim,3.8,3.378021,0,0
Nepal,790,1991,1,hindu,86.2,85.6852,0,0
Nepal,790,1992,1,muslim,,3.436719,0,0
Nepal,790,1992,1,hindu,,85.47423,0,0
Nepal,790,1992,1,buddhist,,7.881408,0,0
Nepal,790,1992,1,other,,3.207642,0,0
Nepal,790,1993,1,muslim,,3.496401,0,0
Nepal,790,1993,1,hindu,,85.26068,0,0
Nepal,790,1993,1,other,,3.312035,0,0
Nepal,790,1993,1,buddhist,,7.930881,0,0
Nepal,790,1994,1,buddhist,,7.980637,0,0
Nepal,790,1994,1,other,,3.41774,0,0
Nepal,790,1994,1,hindu,,85.04454,0,0
Nepal,790,1994,1,muslim,,3.557081,0,0
Nepal,790,1995,1,other,,3.52475,0,0
Nepal,790,1995,1,hindu,,84.8258,0,0
Nepal,790,1995,1,other,,3.52475,0,0
Nepal,790,1995,1,muslim,3.8,3.618774,0,0
Nepal,790,1995,1,muslim,3,3.618774,0,0
Nepal,790,1995,1,buddhist,7.8,8.030678,0,0
Nepal,790,1995,1,hindu,86.2,84.8258,0,0
Nepal,790,1995,1,buddhist,5,8.030678,0,0
Nepal,790,1996,1,hindu,,84.60443,0,0
Nepal,790,1996,1,other,,3.633064,0,0
Nepal,790,1996,1,buddhist,,8.081005,0,0
Nepal,790,1996,1,muslim,,3.681497,0,0
Nepal,790,1997,1,hindu,,84.38043,0,0
Nepal,790,1997,1,other,,3.742683,0,0
Nepal,790,1997,1,buddhist,,8.131621,0,0
Nepal,790,1997,1,muslim,,3.745265,0,0
Nepal,790,1998,1,hindu,,84.15379,0,0
Nepal,790,1998,1,other,,3.853592,0,0
Nepal,790,1998,1,muslim,,3.810094,0,0
Nepal,790,1998,1,buddhist,,8.182525,0,0
Nepal,790,1999,1,buddhist,,8.233719,0,0
Nepal,790,1999,1,muslim,,3.875999,0,0
Nepal,790,1999,1,other,,3.965813,0,0
Nepal,790,1999,1,hindu,,83.92447,0,0
Nepal,790,2000,1,muslim,3.8,3.942997,0,0
Nepal,790,2000,1,buddhist,8.1,8.285204,0,0
Nepal,790,2000,1,other,,4.079308,0,0
Nepal,790,2000,1,hindu,75.9,83.69249,1,0
Nepal,790,2001,1,other,,4.194092,0,0
Nepal,790,2001,1,buddhist,10.7,8.336982,0,0
Nepal,790,2001,1,hindu,,83.45782,0,0
Nepal,790,2001,1,other,,4.194092,0,0
Nepal,790,2001,1,muslim,4.2,4.011106,0,0
Nepal,790,2001,1,hindu,80.6,83.45782,0,0
Nepal,790,2001,1,muslim,4.2,4.011106,0,0
Nepal,790,2001,1,buddhist,10.7,8.336982,0,0
Nepal,790,2002,1,hindu,,83.22044,0,0
Nepal,790,2002,1,muslim,,4.08034,0,0
Nepal,790,2002,1,buddhist,,8.389055,0,0
Nepal,790,2002,1,other,,4.310165,0,0
Nepal,790,2003,1,buddhist,,8.441422,0,0
Nepal,790,2003,1,muslim,,4.150719,0,0
Nepal,790,2003,1,hindu,,82.98035,0,0
Nepal,790,2003,1,other,,4.427505,0,0
Nepal,790,2004,1,other,,4.546104,0,0
Nepal,790,2004,1,buddhist,8,8.494086,0,0
Nepal,790,2004,1,hindu,86,82.73755,0,0
Nepal,790,2004,1,muslim,4,4.222258,0,0
Nepal,790,2005,1,muslim,,4.294975,0,0
Nepal,790,2005,1,other,,4.66597,0,0
Nepal,790,2005,1,buddhist,,8.547048,0,0
Nepal,790,2005,1,hindu,,82.492,0,0
Nepal,790,2006,1,hindu,81,82.24372,0,0
Nepal,790,2006,1,other,,4.787086,0,0
Nepal,790,2006,1,buddhist,11,8.600308,0,0
Nepal,790,2006,1,muslim,,4.368886,0,0
Nepal,790,2007,1,other,,4.909431,0,0
Nepal,790,2007,1,muslim,,4.444011,0,0
Nepal,790,2007,1,hindu,,81.99268,0,0
Nepal,790,2007,1,buddhist,,8.653872,0,0
Nepal,790,2008,1,muslim,,4.520366,0,0
Nepal,790,2008,1,other,,5.033005,0,0
Nepal,790,2008,1,hindu,,81.73889,0,0
Nepal,790,2008,1,buddhist,,8.707734,0,0
Nepal,790,2009,1,buddhist,,8.7619,0,0
Nepal,790,2009,1,hindu,,81.48232,0,0
Nepal,790,2009,1,muslim,,4.59797,0,0
Nepal,790,2009,1,other,,5.157806,0,0
Nepal,790,2010,1,muslim,,4.676841,0,0
Nepal,790,2010,1,other,,5.283813,0,0
Nepal,790,2010,1,buddhist,,8.816371,0,0
Nepal,790,2010,1,hindu,,81.22298,0,0
Nepal,790,2011,1,hindu,,80.96085,0,0
Nepal,790,2011,1,other,,5.411003,0,0
Nepal,790,2011,1,muslim,,4.756998,0,0
Nepal,790,2011,1,buddhist,,8.871147,0,0
Nepal,790,2012,1,buddhist,,8.926232,0,0
Nepal,790,2012,1,hindu,,80.69594,0,0
Nepal,790,2012,1,other,,5.539368,0,0
Nepal,790,2012,1,muslim,,4.838459,0,0
Nepal,790,2013,1,buddhist,,8.981624,0,0
Nepal,790,2013,1,muslim,,4.921242,0,0
Nepal,790,2013,1,other,,5.668907,0,0
Nepal,790,2013,1,hindu,,80.42823,0,0
Thailand,800,1945,1,other,,1.578163,0,0
Thailand,800,1945,1,buddhist,,94.2343,0,0
Thailand,800,1945,1,muslim,,3.674021,0,0
Thailand,800,1945,1,christian,,0.51352,0,0
Thailand,800,1946,1,muslim,,3.684773,0,0
Thailand,800,1946,1,christian,,0.5151672,0,0
Thailand,800,1946,1,buddhist,,94.24125,0,0
Thailand,800,1946,1,other,,1.558807,0,0
Thailand,800,1947,1,christian,,0.5168197,0,0
Thailand,800,1947,1,buddhist,94.1,94.2482,0,0
Thailand,800,1947,1,muslim,3.8,3.695556,0,0
Thailand,800,1947,1,other,,1.539421,0,0
Thailand,800,1948,1,buddhist,,94.25514,0,0
Thailand,800,1948,1,muslim,,3.70637,0,0
Thailand,800,1948,1,christian,,0.5184772,0,0
Thailand,800,1948,1,other,,1.520012,0,0
Thailand,800,1949,1,christian,,0.5201402,0,0
Thailand,800,1949,1,muslim,4,3.717214,0,0
Thailand,800,1949,1,other,,1.50058,0,0
Thailand,800,1949,1,buddhist,95,94.26207,0,0
Thailand,800,1950,1,muslim,,3.728088,0,0
Thailand,800,1950,1,buddhist,,94.269,0,0
Thailand,800,1950,1,other,,1.48111,0,0
Thailand,800,1950,1,christian,,0.5218086,0,0
Thailand,800,1951,1,christian,,0.5234823,0,0
Thailand,800,1951,1,muslim,,3.738993,0,0
Thailand,800,1951,1,buddhist,,94.27592,0,0
Thailand,800,1951,1,other,,1.461609,0,0
Thailand,800,1952,1,christian,,0.525161,0,0
Thailand,800,1952,1,muslim,,3.749929,0,0
Thailand,800,1952,1,other,,1.442085,0,0
Thailand,800,1952,1,buddhist,,94.28282,0,0
Thailand,800,1953,1,buddhist,,94.28973,0,0
Thailand,800,1953,1,other,,1.422531,0,0
Thailand,800,1953,1,christian,,0.5268453,0,0
Thailand,800,1953,1,muslim,,3.760895,0,0
Thailand,800,1954,1,other,,1.402954,0,0
Thailand,800,1954,1,christian,,0.5285351,0,0
Thailand,800,1954,1,muslim,,3.771893,0,0
Thailand,800,1954,1,buddhist,,94.29662,0,0
Thailand,800,1955,1,buddhist,,94.3035,0,0
Thailand,800,1955,1,christian,,0.5302302,0,0
Thailand,800,1955,1,other,,1.383347,0,0
Thailand,800,1955,1,muslim,,3.782921,0,0
Thailand,800,1956,1,buddhist,,94.31038,0,0
Thailand,800,1956,1,muslim,,3.79398,0,0
Thailand,800,1956,1,christian,,0.5319305,0,0
Thailand,800,1956,1,other,,1.363708,0,0
Thailand,800,1957,1,other,,1.34404,0,0
Thailand,800,1957,1,muslim,,3.80507,0,0
Thailand,800,1957,1,buddhist,,94.31725,0,0
Thailand,800,1957,1,christian,,0.5336365,0,0
Thailand,800,1958,1,christian,,0.5353479,0,0
Thailand,800,1958,1,muslim,,3.816191,0,0
Thailand,800,1958,1,buddhist,,94.32411,0,0
Thailand,800,1958,1,other,,1.324348,0,0
Thailand,800,1959,1,buddhist,,94.33096,0,0
Thailand,800,1959,1,christian,,0.5370645,0,0
Thailand,800,1959,1,other,,1.304626,0,0
Thailand,800,1959,1,muslim,,3.827344,0,0
Thailand,800,1960,1,muslim,3.9,3.838528,0,0
Thailand,800,1960,1,buddhist,93.6,94.33781,0,0
Thailand,800,1960,1,other,,1.284874,0,0
Thailand,800,1960,1,christian,0.6,0.5387868,0,0
Thailand,800,1961,1,muslim,,3.849743,0,0
Thailand,800,1961,1,other,,1.265091,0,0
Thailand,800,1961,1,christian,,0.5405146,0,0
Thailand,800,1961,1,buddhist,,94.34465,0,0
Thailand,800,1962,1,buddhist,,94.35149,0,0
Thailand,800,1962,1,muslim,,3.86099,0,0
Thailand,800,1962,1,other,,1.245277,0,0
Thailand,800,1962,1,christian,,0.542248,0,0
Thailand,800,1963,1,christian,,0.5439866,0,0
Thailand,800,1963,1,other,,1.225441,0,0
Thailand,800,1963,1,muslim,,3.872268,0,0
Thailand,800,1963,1,buddhist,,94.35831,0,0
Thailand,800,1964,1,other,,1.205574,0,0
Thailand,800,1964,1,christian,0.6,0.545731,0,0
Thailand,800,1964,1,buddhist,93.7,94.36512,0,0
Thailand,800,1964,1,muslim,3.9,3.883578,0,0
Thailand,800,1965,1,buddhist,,94.37193,0,0
Thailand,800,1965,1,other,,1.185669,0,0
Thailand,800,1965,1,muslim,,3.894919,0,0
Thailand,800,1965,1,christian,,0.547481,0,0
Thailand,800,1966,1,buddhist,,94.37873,0,0
Thailand,800,1966,1,muslim,,3.906291,0,0
Thailand,800,1966,1,other,,1.165741,0,0
Thailand,800,1966,1,christian,,0.5492365,0,0
Thailand,800,1967,1,muslim,,3.917696,0,0
Thailand,800,1967,1,other,,1.145782,0,0
Thailand,800,1967,1,christian,,0.5509974,0,0
Thailand,800,1967,1,buddhist,93,94.38552,0,0
Thailand,800,1968,1,buddhist,,94.3923,0,0
Thailand,800,1968,1,muslim,,3.929133,0,0
Thailand,800,1968,1,other,,1.125801,0,0
Thailand,800,1968,1,christian,,0.5527642,0,0
Thailand,800,1969,1,christian,,0.5545366,0,0
Thailand,800,1969,1,other,,1.105774,0,0
Thailand,800,1969,1,muslim,,3.940603,0,0
Thailand,800,1969,1,buddhist,,94.39909,0,0
Thailand,800,1970,1,muslim,3.8,3.952104,0,0
Thailand,800,1970,1,buddhist,94,94.40585,0,0
Thailand,800,1970,1,other,,1.085732,0,0
Thailand,800,1970,1,christian,,0.5563146,0,0
Thailand,800,1970,1,other,,1.085732,0,0
Thailand,800,1970,1,christian,,0.5563146,0,0
Thailand,800,1970,1,muslim,,3.952104,0,0
Thailand,800,1970,1,buddhist,95.3,94.40585,0,0
Thailand,800,1971,1,christian,,0.5580981,0,0
Thailand,800,1971,1,buddhist,,94.41261,0,0
Thailand,800,1971,1,muslim,,3.963637,0,0
Thailand,800,1971,1,other,,1.065651,0,0
Thailand,800,1972,1,buddhist,,94.41936,0,0
Thailand,800,1972,1,muslim,,3.975203,0,0
Thailand,800,1972,1,christian,,0.5598875,0,0
Thailand,800,1972,1,other,,1.045547,0,0
Thailand,800,1973,1,muslim,,3.986801,0,0
Thailand,800,1973,1,buddhist,,94.42612,0,0
Thailand,800,1973,1,christian,,0.5616826,0,0
Thailand,800,1973,1,other,,1.025398,0,0
Thailand,800,1974,1,other,,1.005234,0,0
Thailand,800,1974,1,buddhist,,94.43285,0,0
Thailand,800,1974,1,christian,,0.5634835,0,0
Thailand,800,1974,1,muslim,,3.998431,0,0
Thailand,800,1975,1,buddhist,,94.43958,0,0
Thailand,800,1975,1,muslim,,4.010094,0,0
Thailand,800,1975,1,other,,0.9850311,0,0
Thailand,800,1975,1,christian,,0.5652898,0,0
Thailand,800,1976,1,muslim,,4.02179,0,0
Thailand,800,1976,1,buddhist,,94.4463,0,0
Thailand,800,1976,1,other,,0.9648056,0,0
Thailand,800,1976,1,christian,,0.5671021,0,0
Thailand,800,1977,1,other,,0.9445343,0,0
Thailand,800,1977,1,buddhist,,94.45303,0,0
Thailand,800,1977,1,christian,,0.5689202,0,0
Thailand,800,1977,1,muslim,,4.033517,0,0
Thailand,800,1978,1,christian,0.6,0.5707442,0,0
Thailand,800,1978,1,other,,0.9242477,0,0
Thailand,800,1978,1,buddhist,,94.45973,0,0
Thailand,800,1978,1,muslim,4,4.045279,0,0
Thailand,800,1979,1,other,,0.903923,0,0
Thailand,800,1979,1,muslim,,4.057072,0,0
Thailand,800,1979,1,christian,,0.5725736,0,0
Thailand,800,1979,1,buddhist,,94.46643,0,0
Thailand,800,1980,1,christian,0.5,0.5744091,0,0
Thailand,800,1980,1,muslim,3.8,4.068899,0,0
Thailand,800,1980,1,other,,0.8835678,0,0
Thailand,800,1980,1,buddhist,95,94.47312,0,0
Thailand,800,1981,1,other,,0.8631897,0,0
Thailand,800,1981,1,christian,0.5,0.5762506,0,0
Thailand,800,1981,1,buddhist,95.5,94.4798,0,0
Thailand,800,1981,1,muslim,4,4.080759,0,0
Thailand,800,1982,1,christian,,0.5780975,0,0
Thailand,800,1982,1,other,,0.8427734,0,0
Thailand,800,1982,1,buddhist,,94.48648,0,0
Thailand,800,1982,1,muslim,,4.092651,0,0
Thailand,800,1983,1,buddhist,,94.49316,0,0
Thailand,800,1983,1,christian,,0.5799507,0,0
Thailand,800,1983,1,muslim,,4.104578,0,0
Thailand,800,1983,1,other,,0.822319,0,0
Thailand,800,1984,1,other,,0.8018341,0,0
Thailand,800,1984,1,muslim,,4.116537,0,0
Thailand,800,1984,1,christian,,0.5818098,0,0
Thailand,800,1984,1,buddhist,95,94.49982,0,0
Thailand,800,1985,1,christian,,0.5836747,0,0
Thailand,800,1985,1,other,,0.7813263,0,0
Thailand,800,1985,1,muslim,,4.128529,0,0
Thailand,800,1985,1,buddhist,,94.50647,0,0
Thailand,800,1986,1,muslim,3.8,4.140554,0,0
Thailand,800,1986,1,christian,0.5,0.5855454,0,0
Thailand,800,1986,1,buddhist,95,94.51311,0,0
Thailand,800,1986,1,other,,0.760788,0,0
Thailand,800,1987,1,buddhist,,94.51976,0,0
Thailand,800,1987,1,christian,,0.5874223,0,0
Thailand,800,1987,1,other,,0.7402039,0,0
Thailand,800,1987,1,muslim,,4.152614,0,0
Thailand,800,1988,1,muslim,4,4.164707,0,0
Thailand,800,1988,1,buddhist,94.4,94.52639,0,0
Thailand,800,1988,1,other,,0.7195969,0,0
Thailand,800,1988,1,christian,0.5,0.5893052,0,0
Thailand,800,1989,1,other,,0.6989594,0,0
Thailand,800,1989,1,muslim,4,4.176834,0,0
Thailand,800,1989,1,christian,0.5,0.591194,0,0
Thailand,800,1989,1,buddhist,94.3,94.53301,0,0
Thailand,800,1990,1,other,,0.6782913,0,0
Thailand,800,1990,1,christian,,0.5930886,0,0
Thailand,800,1990,1,buddhist,,94.53963,0,0
Thailand,800,1990,1,muslim,,4.188994,0,0
Thailand,800,1991,1,christian,0.6,0.5949896,0,0
Thailand,800,1991,1,other,,0.6575775,0,0
Thailand,800,1991,1,buddhist,94.8,94.54624,0,0
Thailand,800,1991,1,christian,0.5,0.5949896,0,0
Thailand,800,1991,1,other,,0.6575775,0,0
Thailand,800,1991,1,muslim,3.8,4.201189,0,0
Thailand,800,1991,1,buddhist,95,94.54624,0,0
Thailand,800,1991,1,muslim,4,4.201189,0,0
Thailand,800,1992,1,christian,,0.5968965,0,0
Thailand,800,1992,1,muslim,,4.213417,0,0
Thailand,800,1992,1,other,,0.6368484,0,0
Thailand,800,1992,1,buddhist,,94.55284,0,0
Thailand,800,1993,1,other,,0.6160812,0,0
Thailand,800,1993,1,christian,,0.5988096,0,0
Thailand,800,1993,1,buddhist,,94.55943,0,0
Thailand,800,1993,1,muslim,,4.225679,0,0
Thailand,800,1994,1,christian,,0.6007285,0,0
Thailand,800,1994,1,other,,0.5952759,0,0
Thailand,800,1994,1,buddhist,,94.56602,0,0
Thailand,800,1994,1,muslim,,4.237976,0,0
Thailand,800,1995,1,other,,0.57444,0,0
Thailand,800,1995,1,muslim,,4.250307,0,0
Thailand,800,1995,1,christian,,0.6026537,0,0
Thailand,800,1995,1,buddhist,,94.5726,0,0
Thailand,800,1996,1,christian,1.3,0.6045851,0,0
Thailand,800,1996,1,buddhist,92.6,94.57917,0,0
Thailand,800,1996,1,other,,0.5535736,0,0
Thailand,800,1996,1,muslim,5.3,4.262671,0,0
Thailand,800,1997,1,other,,0.5326767,0,0
Thailand,800,1997,1,christian,,0.6065227,0,0
Thailand,800,1997,1,muslim,,4.275071,0,0
Thailand,800,1997,1,buddhist,,94.58573,0,0
Thailand,800,1998,1,muslim,,4.287505,0,0
Thailand,800,1998,1,christian,,0.6084661,0,0
Thailand,800,1998,1,buddhist,,94.59229,0,0
Thailand,800,1998,1,other,,0.511734,0,0
Thailand,800,1999,1,muslim,,4.299973,0,0
Thailand,800,1999,1,christian,,0.6104161,0,0
Thailand,800,1999,1,other,,0.4907684,0,0
Thailand,800,1999,1,buddhist,,94.59884,0,0
Thailand,800,2000,1,other,,0.4697647,0,0
Thailand,800,2000,1,other,,0.4697647,0,0
Thailand,800,2000,1,muslim,4.6,4.312476,0,0
Thailand,800,2000,1,buddhist,94.2,94.60538,0,0
Thailand,800,2000,1,buddhist,94.6,94.60538,0,0
Thailand,800,2000,1,christian,,0.6123722,0,0
Thailand,800,2000,1,christian,0.7,0.6123722,0,0
Thailand,800,2000,1,muslim,4.6,4.312476,0,0
Thailand,800,2001,1,christian,,0.6143345,0,0
Thailand,800,2001,1,other,,0.4487381,0,0
Thailand,800,2001,1,muslim,,4.325014,0,0
Thailand,800,2001,1,buddhist,,94.61192,0,0
Thailand,800,2002,1,christian,,0.6163028,0,0
Thailand,800,2002,1,other,,0.4276733,0,0
Thailand,800,2002,1,muslim,,4.337586,0,0
Thailand,800,2002,1,buddhist,,94.61844,0,0
Thailand,800,2003,1,christian,,0.6182777,0,0
Thailand,800,2003,1,buddhist,,94.62496,0,0
Thailand,800,2003,1,other,,0.4065704,0,0
Thailand,800,2003,1,muslim,,4.350193,0,0
Thailand,800,2004,1,other,,0.385437,0,0
Thailand,800,2004,1,christian,,0.6202588,0,0
Thailand,800,2004,1,buddhist,,94.63147,0,0
Thailand,800,2004,1,muslim,,4.362835,0,0
Thailand,800,2005,1,buddhist,95,94.63798,0,0
Thailand,800,2005,1,muslim,3.8,4.375513,0,0
Thailand,800,2005,1,other,,0.3642654,0,0
Thailand,800,2005,1,christian,0.5,0.622246,0,0
Thailand,800,2006,1,other,,0.3430634,0,0
